Año,Mes,Fecha y hora,Dia de la semana,Comuna/Corregimiento,Area del Hecho,Clase de Area Hecho,Genero,Edad,Mecanismo Muerte,Evento relacionado con el hecho
2018,12,2018-12-23T15:45:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia instrumental
2018,12,2018-12-23T22:20:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia instrumental
2018,12,2018-12-29T19:20:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Femenino,48,Arma de Fuego,Violencia instrumental
2018,12,2018-12-30T04:00:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,29,Arma Blanca,Violencia impulsiva o expresiva
2019,1,2019-01-01T01:30:00.000,martes,5,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia impulsiva o expresiva
2019,1,2019-01-01T21:20:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma Blanca,Violencia impulsiva o expresiva
2019,1,2019-01-05T09:13:00.000,sábado,6,Zona urbana,Rio / Laguna,Femenino,18,Arma Blanca,Desconocido / Por Establecer
2019,1,2019-01-13T20:00:00.000,domingo,2,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma de Fuego,Violencia instrumental
2019,1,2019-01-21T08:00:00.000,lunes,6,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2019,2,2019-02-04T00:00:00.000,lunes,Fortalecillas,Zona Rural,Rio / Laguna,Masculino,35,Arma Contundente,Violencia impulsiva o expresiva
2019,2,2019-02-09T00:50:00.000,sábado,10,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma de Fuego,Violencia instrumental
2019,2,2019-02-09T00:20:00.000,sábado,6,Zona urbana,Casa,Femenino,29,Arma Blanca,Violencia impulsiva o expresiva
2019,2,2019-02-16T01:00:00.000,sábado,10,Zona urbana,Rio / Laguna,Masculino,39,Arma Blanca,Violencia impulsiva o expresiva
2019,2,2019-02-16T11:00:00.000,sábado,6,Zona urbana,Finca o Campo Abierto,Masculino,61,Arma Blanca,Violencia instrumental
2019,2,2019-02-23T17:50:00.000,sábado,7,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia instrumental
2019,3,2019-03-03T12:15:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,47,Arma Blanca,Violencia instrumental
2019,3,2019-03-03T20:45:00.000,domingo,9,Zona urbana,Bar o similares,Masculino,48,Arma de Fuego,Violencia instrumental
2019,3,2019-03-06T22:00:00.000,miércoles,4,Zona urbana,Espacio o Vía Pública,Masculino,65,Arma Blanca,Violencia impulsiva o expresiva
2019,3,2019-03-09T05:00:00.000,sábado,2,Zona urbana,Espacio o Vía Pública,Masculino,32,Arma Blanca,Violencia impulsiva o expresiva
2019,3,2019-03-11T20:00:00.000,lunes,10,Zona urbana,Espacio o Vía Pública,Femenino,16,Arma Blanca,Violencia impulsiva o expresiva
2019,3,2019-03-12T07:30:00.000,martes,10,Zona urbana,Espacio o Vía Pública,Masculino,38,Arma de Fuego,Violencia instrumental
2019,3,2019-03-16T11:30:00.000,sábado,8,Zona urbana,Casa,Masculino,14,Arma de Fuego,Violencia instrumental
2019,4,2019-04-05T00:00:00.000,viernes,Rio de la Ceibas,Zona Rural,Finca o Campo Abierto,Masculino,20,Arma de Fuego,Violencia impulsiva o expresiva
2019,4,2019-04-06T19:50:00.000,sábado,10,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2019,4,2019-04-07T11:20:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia instrumental
2019,4,2019-04-07T23:10:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma de Fuego,Violencia instrumental
2019,4,2019-04-07T09:00:00.000,domingo,6,Zona urbana,Casa,Masculino,49,Arma Contundente,Violencia impulsiva o expresiva
2019,4,2019-04-12T08:00:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2019,4,2019-04-13T20:30:00.000,sábado,8,Zona urbana,Espacio o Vía Pública,Masculino,38,Arma de Fuego,Violencia instrumental
2019,4,2019-04-16T01:00:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,17,Arma Blanca,Violencia impulsiva o expresiva
2019,4,2019-04-23T18:30:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia impulsiva o expresiva
2019,4,2019-04-27T21:00:00.000,sábado,3,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de Fuego,Violencia instrumental
2019,4,2019-04-27T22:00:00.000,sábado,10,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2019,5,2019-05-01T00:15:00.000,miércoles,10,Zona urbana,Espacio o Vía Pública,Masculino,17,Arma de Fuego,Violencia impulsiva o expresiva
2019,5,2019-05-07T21:30:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2019,5,2019-05-10T20:00:00.000,viernes,2,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia impulsiva o expresiva
2019,5,2019-05-12T04:40:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,34,Arma de Fuego,Violencia impulsiva o expresiva
2019,5,2019-05-24T01:30:00.000,viernes,10,Zona urbana,Casa,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2019,5,2019-05-24T14:59:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,31,Arma de Fuego,Violencia impulsiva o expresiva
2019,6,2019-06-16T19:00:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia instrumental
2019,6,2019-06-21T11:40:00.000,viernes,1,Zona urbana,Lugar de Trabajo,Masculino,31,Arma de Fuego,Violencia instrumental
2019,6,2019-06-24T16:00:00.000,lunes,8,Zona urbana,Casa,Femenino,22,Arma Blanca,Violencia impulsiva o expresiva
2019,6,2019-06-26T09:50:00.000,miércoles,8,Zona urbana,Espacio o Vía Pública,Masculino,37,Arma de Fuego,Violencia instrumental
2019,6,2019-06-30T01:50:00.000,domingo,4,Zona urbana,Espacio o Vía Pública,Masculino,49,Arma Blanca,Violencia instrumental
2019,7,2019-07-02T23:15:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia instrumental
2019,7,2019-07-03T00:00:00.000,miércoles,8,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia instrumental
2019,7,2019-07-14T03:20:00.000,domingo,6,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma de Fuego,Violencia instrumental
2019,8,2019-08-09T18:00:00.000,viernes,2,Zona urbana,Espacio o Vía Pública,Masculino,25,Arma de Fuego,Violencia instrumental
2019,8,2019-08-21T19:30:00.000,miércoles,5,Zona urbana,Espacio o Vía Pública,Masculino,46,Arma de Fuego,Violencia instrumental
2019,8,2019-08-24T12:42:00.000,sábado,6,Zona urbana,Espacio o Vía Pública,Masculino,54,Arma de Fuego,Violencia instrumental
2019,8,2019-08-31T21:45:00.000,sábado,9,Zona urbana,Espacio o Vía Pública,Masculino,54,Arma de Fuego,Violencia impulsiva o expresiva
2019,9,2019-09-01T02:17:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Femenino,43,Arma Blanca,Violencia impulsiva o expresiva
2019,9,2019-09-09T23:30:00.000,lunes,1,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia instrumental
2019,9,2019-09-20T11:00:00.000,viernes,1,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Desconocido / Por Establecer
2019,9,2019-09-26T19:10:00.000,jueves,10,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Violencia instrumental
2019,10,2019-10-05T12:30:00.000,sábado,2,Zona urbana,Casa,Masculino,55,Estrangulación /Asfixia,Desconocido / Por Establecer
2019,10,2019-10-13T22:03:00.000,domingo,2,Zona urbana,Espacio o Vía Pública,Masculino,26,Arma Blanca,Violencia impulsiva o expresiva
2019,11,2019-11-03T06:40:00.000,domingo,1,Zona urbana,Espacio o Vía Pública,Masculino,30,Arma Blanca,Violencia impulsiva o expresiva
2019,11,2019-11-05T07:42:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma Blanca,Violencia impulsiva o expresiva
2019,11,2019-11-14T00:01:00.000,jueves,9,Zona urbana,Casa,Masculino,19,Arma Blanca,Violencia impulsiva o expresiva
2019,11,2019-11-19T18:30:00.000,martes,9,Zona urbana,Espacio o Vía Pública,Masculino,29,Arma de Fuego,Violencia instrumental
2019,12,2019-12-19T15:00:00.000,jueves,4,Zona urbana,Sin Dato,Masculino,36,Otra arma,Desconocido / Por Establecer
2019,12,2019-12-01T02:30:00.000,domingo,10,Zona urbana,Bar o similares,Masculino,37,Arma de Fuego,Violencia instrumental
2019,12,2019-12-08T15:20:00.000,domingo,10,Zona urbana,Bar o similares,Masculino,55,Arma de Fuego,Violencia impulsiva o expresiva
2019,12,2019-12-09T19:30:00.000,lunes,6,Zona urbana,Espacio o Vía Pública,Masculino,56,Arma Blanca,Violencia impulsiva o expresiva
2019,12,2019-12-10T08:30:00.000,martes,2,Zona urbana,Casa,Femenino,38,Estrangulación /Asfixia,Desconocido / Por Establecer
2019,12,2019-12-13T23:00:00.000,viernes,10,Zona urbana,Casa,Femenino,25,Arma de Fuego,Desconocido / Por Establecer
2019,12,2019-12-13T23:00:00.000,viernes,10,Zona urbana,Casa,Femenino,19,Arma de Fuego,Desconocido / Por Establecer
2019,12,2019-12-16T12:15:00.000,lunes,6,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma Blanca,Violencia impulsiva o expresiva
2019,12,2019-12-22T10:00:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,35,Arma Blanca,Violencia impulsiva o expresiva
2019,12,2019-12-25T03:00:00.000,miércoles,8,Zona urbana,Espacio o Vía Pública,Masculino,28,Arma Blanca,Violencia impulsiva o expresiva
2019,12,2019-12-29T21:50:00.000,domingo,5,Zona urbana,Espacio o Vía Pública,Masculino,34,Arma Blanca,Violencia impulsiva o expresiva
2020,1,2020-01-18T21:50:00.000,sábado,4,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de Fuego,Violencia instrumental
2020,1,2020-01-18T20:40:00.000,sábado,7,Zona urbana,Espacio o Vía Pública,Masculino,18,Arma de Fuego,Violencia instrumental
2020,1,2020-01-20T01:49:00.000,lunes,4,Zona urbana,Espacio o Vía Pública,Masculino,51,Arma de Fuego,Violencia instrumental
2020,1,2020-01-28T20:40:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de Fuego,Violencia instrumental
2020,1,2020-01-22T01:00:00.000,miércoles,8,Zona urbana,Lugar de Trabajo,Masculino,59,Arma Blanca,Violencia impulsiva o expresiva
2020,2,2020-02-02T20:00:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Femenino,65,Arma Contundente,Violencia impulsiva o expresiva
2020,3,2020-03-22T21:20:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,23,Arma de Fuego,Violencia impulsiva o expresiva
2020,3,2020-03-15T04:00:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,38,Arma Blanca,Violencia impulsiva o expresiva
2020,3,2020-03-11T19:00:00.000,miércoles,Aipecito,Zona Rural,Espacio o Vía Pública,Femenino,44,Arma de Fuego,Violencia impulsiva o expresiva
2020,3,2020-03-08T04:10:00.000,domingo,4,Zona urbana,Espacio o Vía Pública,Masculino,44,Contudente,Violencia impulsiva o expresiva
2020,3,2020-03-02T21:20:00.000,lunes,3,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma de Fuego,Otro tipo de violencia
2020,3,2020-03-31T21:20:00.000,martes,2,Zona urbana,Espacio o Vía Pública,Femenino,22,Contudente,Violencia impulsiva o expresiva (feminicidio)
2020,4,2020-04-01T22:20:00.000,miércoles,3,Zona urbana,Casa,Masculino,32,Arma Blanca,Violencia impulsiva o expresiva
2020,4,2020-04-21T22:55:00.000,martes,Fortalecillas,Zona Rural,Espacio o Vía Pública,Masculino,35,Arma de Fuego,Violencia impulsiva o expresiva
2020,5,2020-05-07T16:00:00.000,jueves,6,Zona urbana,Otro Lugar,Masculino,25,Arma Blanca,Violencia impulsiva o expresiva
2020,5,2020-05-10T23:10:00.000,domingo,6,Zona urbana,Vía pública,Masculino,17,Arma de Fuego,Violencia impulsiva o expresiva
2020,5,2020-05-14T09:00:00.000,jueves,7,Zona urbana,Otro Lugar,Masculino,63,Arma Contundente,Violencia impulsiva o expresiva
2020,5,2020-05-27T05:30:00.000,miércoles,Chapinero,Zona Rural,Finca o Campo Abierto,Masculino,41,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-01T20:15:00.000,lunes,7,Zona urbana,Casa,Femenino,19,Arma Contundente,Violencia impulsiva o expresiva (feminicidio)
2020,6,2020-06-03T16:00:00.000,miércoles,2,Zona urbana,Vía pública,Femenino,69,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-03T19:20:00.000,miércoles,2,Zona urbana,Finca o Campo Abierto,Masculino,63,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-14T09:00:00.000,domingo,9,Zona urbana,Vía pública,Masculino,24,Arma Blanca,Violencia impulsiva o expresiva
2020,6,2020-06-17T15:15:00.000,miércoles,5,Zona urbana,Vía pública,Masculino,62,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-18T20:16:00.000,jueves,8,Zona urbana,Vía pública,Masculino,28,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-20T05:55:00.000,sábado,2,Zona urbana,Vía pública,Masculino,22,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-22T02:55:00.000,lunes,10,Zona urbana,Vía pública,Masculino,54,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-26T17:30:00.000,viernes,3,Zona urbana,Vía pública,Femenino,71,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-27T10:15:00.000,sábado,2,Zona urbana,Finca o Campo Abierto,Masculino,15,Arma de Fuego,Violencia impulsiva o expresiva
2020,6,2020-06-28T21:00:00.000,domingo,6,Zona urbana,Vía pública,Masculino,33,Arma de Fuego,Violencia impulsiva o expresiva
2020,7,2020-07-08T00:42:00.000,miércoles,10,Zona urbana,Vía pública,Masculino,25,Arma de Fuego,Violencia impulsiva o expresiva
2020,7,2020-07-10T06:40:00.000,viernes,8,Zona urbana,Vía pública,Masculino,16,Arma de Fuego,Violencia impulsiva o expresiva
2020,7,2020-07-17T04:00:00.000,viernes,8,Zona urbana,Casa,Masculino,46,Arma de Fuego,Violencia impulsiva o expresiva
2020,7,2020-07-23T09:15:00.000,jueves,6,Zona urbana,Vía pública,Masculino,29,Arma Contundente,Violencia impulsiva o expresiva
2020,7,2020-07-08T02:55:00.000,miércoles,10,Zona urbana,Vía pública,Masculino,25,Arma de Fuego,Violencia instrumental
2020,7,2020-07-23T07:28:00.000,jueves,6,Zona urbana,Vía pública,Masculino,29,Arma Contundente,Violencia impulsiva o expresiva
2020,7,2020-07-17T00:00:00.000,viernes,8,Zona urbana,Casa,Masculino,46,Arma de Fuego,Violencia impulsiva o expresiva
2020,7,2020-07-10T18:30:00.000,viernes,8,Zona urbana,Vía pública,Masculino,16,Arma de Fuego,Desconocido / Por Establecerer
2020,7,2020-07-26T19:30:00.000,domingo,8,Zona urbana,Vía pública,Masculino,56,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-01T08:50:00.000,sábado,7,Zona urbana,Casa,Masculino,64,Arma contundente,Violencia impulsiva o expresiva
2020,8,2020-08-03T02:00:00.000,lunes,2,Zona urbana,Finca o Campo Abierto,Masculino,36,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-03T19:40:00.000,lunes,8,Zona urbana,Via pública,Masculino,43,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-05T19:20:00.000,miércoles,10,Zona urbana,Via pública,Masculino,85,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-07T11:11:00.000,viernes,8,Zona urbana,Vía pública,Masculino,36,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-08T00:00:00.000,sábado,1,Zona urbana,Vía pública,Masculino,32,Arma de Fuego,Violencia instrumental
2020,8,2020-08-09T05:20:00.000,domingo,7,Zona urbana,Otro Lugar,Masculino,51,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-26T05:20:00.000,miércoles,6,Zona urbana,Vía pública,Masculino,25,Arma Blanca,Desconocido / Por Establecer
2020,8,2020-08-27T02:30:00.000,jueves,2,Zona urbana,Casa,Masculino,49,Arma de Fuego,Violencia instrumental
2020,8,2020-08-28T08:00:00.000,viernes,2,Zona urbana,Via pública,Masculino,63,Arma Contundente,Desconocido / Por Establecer
2020,8,2020-08-28T19:30:00.000,viernes,2,Zona urbana,Vía pública,Masculino,42,Arma Contundente,Desconocido / Por Establecer
2020,8,2020-08-30T23:18:00.000,domingo,10,Zona urbana,Vía pública,Masculino,37,Arma de Fuego,Violencia impulsiva o expresiva
2020,8,2020-08-30T20:00:00.000,domingo,2,Zona urbana,Finca o Campo Abierto,Masculino,48,Arma Blanca,Por establecer
2020,9,2020-09-02T22:30:00.000,miércoles,8,Zona urbana,Vía pública,Masculino,14,Arma de Fuego,Violencia impulsiva o expresiva
2020,9,2020-09-05T23:38:00.000,sábado,2,Zona urbana,Vía pública,Masculino,20,Arma Blanca,Violencia impulsiva o expresiva
2020,9,2020-09-15T12:55:00.000,martes,El Caguán,Zona rural,Finca o Campo Abierto,Masculino,20,Arma de Fuego,Desconocido / Por Establecer
2020,9,2020-09-20T03:00:00.000,domingo,9,Zona urbana,Vía pública,Masculino,34,Arma de Fuego/Blanca,Violencia impulsiva o expresiva
2020,9,2020-09-29T21:40:00.000,martes,4,Zona urbana,Vía pública,Masculino,27,Arma Blanca,Violencia impulsiva o expresiva
2020,10,2020-10-01T00:30:00.000,jueves,4,Zona urbana,Vía pública,Masculino,62,Arma Contundente,Violencia impulsiva o expresiva
2020,10,2020-10-04T11:00:00.000,domingo,6,Zona urbana,Vía pública,Masculino,25,Estrangulación /Asfixia,Desconocido / Por Establecer
2020,10,2020-10-10T02:40:00.000,sábado,4,Zona urbana,Vía pública,Femenino,41,Arma de Fuego,Violencia instrumental
2020,10,2020-10-12T04:45:00.000,lunes,2,Zona urbana,Vía pública,Masculino,29,Arma de Fuego,Violencia impulsiva o expresiva
2020,10,2020-10-17T00:00:00.000,sábado,6,Zona urbana,Vía pública,Masculino,38,Arma de Fuego,Violencia impulsiva o expresiva
2020,10,2020-10-19T11:00:00.000,lunes,1,Zona urbana,Vía pública,Masculino,26,Arma Blanca,Violencia impulsiva o expresiva
2020,10,2020-10-20T19:00:00.000,martes,8,Zona urbana,Vía pública,Masculino,19,Arma Contundente,Violencia impulsiva o expresiva
2020,10,2020-10-24T01:30:00.000,sábado,10,Zona urbana,Casa,Masculino,22,Arma Contundente,Violencia impulsiva o expresiva
2020,11,2020-11-01T23:00:00.000,domingo,7,Zona urbana,Vía pública,Masculino,18,Arma de Fuego,Violencia impulsiva o expresiva
2020,11,2020-11-05T22:50:00.000,jueves,3,Zona urbana,Vía pública,Masculino,47,Arma Contundente,Violencia impulsiva o expresiva
2020,11,2020-11-12T21:35:00.000,jueves,10,Zona urbana,Casa,Masculino,20,Arma Contundente,Violencia impulsiva o expresiva
2020,11,2020-11-14T18:15:00.000,sábado,Fortalecillas,Zona urbana,Bar o similares,Masculino,23,Arma Blanca,Violencia impulsiva o expresiva
2020,11,2020-11-19T20:15:00.000,jueves,9,Zona urbana,Finca o Campo Abierto,Masculino,38,Arma blanca,Violencia impulsiva o expresiva
2020,12,2020-12-03T19:35:00.000,jueves,3,Zona urbana,Espacio o Vía Pública,Masculino,34,Arma de fuego,Violencia instrumental
2020,12,2020-12-06T19:40:00.000,domingo,8,Zona urbana,Espacio o Vía Pública,Masculino,29,Arma de fuego,Violencia instrumental
2020,12,2020-12-09T15:40:00.000,miércoles,6,Zona urbana,Lugar de Trabajo,Masculino,29,Arma de fuego,Violencia impulsiva o expresiva
2020,12,2020-12-13T00:20:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,19,Arma Contundente,Violencia impulsiva o expresiva
2020,12,2020-12-16T00:20:00.000,miércoles,8,Zona urbana,Casa,Masculino,18,Arma de fuego,Violencia instrumental
2020,12,2020-12-18T00:20:00.000,viernes,3,Zona urbana,Casa,Masculino,60,Arma de fuego,Violencia instrumental
2020,12,2020-12-23T16:30:00.000,miércoles,Chapinero,Zona Rural,Finca o Campo Abierto,Masculino,63,Arma de fuego,Desconocido / Por Establecer
2020,12,2020-12-23T14:25:00.000,miércoles,Chapinero,Zona Rural,Finca o Campo Abierto,Masculino,30,Arma de fuego,Desconocido / Por Establecer
2020,12,2020-12-23T10:40:00.000,miércoles,Chapinero,Zona Rural,Finca o Campo Abierto,Masculino,30,Arma de fuego,Desconocido / Por Establecer
2020,12,2020-12-30T14:50:00.000,miércoles,Guacirco,Zona Rural,Finca o Campo Abierto,Masculino,54,Arma Contundente,Violencia impulsiva o expresiva
2021,1,2021-01-01T09:30:00.000,viernes,6,Zona urbana,Espacio o Vía Pública,Masculino,46,Arma Contundente,Violencia impulsiva o expresiva
2021,1,2021-01-05T22:00:00.000,martes,6,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma de fuego,Desconocido / Por Establecer
2021,1,2021-01-08T19:30:00.000,viernes,1,Zona urbana,Casa,Masculino,29,Arma Contundente,Violencia instrumental
2021,1,2021-01-09T11:30:00.000,sábado,10,Zona urbana,Espacio o Vía Pública,Masculino,37,Arma de fuego,Violencia instrumental
2021,1,2021-01-26T13:30:00.000,martes,8,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma de fuego,Violencia instrumental
2021,1,2021-01-30T14:10:00.000,sábado,1,Zona urbana,Casa,Masculino,61,Arma de fuego,Violencia instrumental
2021,12,2021-12-02T10:30:00.000,jueves,10,Zona urbana,Espacio o Vía Pública,Masculino,24,Arma de fuego,Violencia instrumental
2021,2,2021-02-05T13:00:00.000,viernes,2,Zona urbana,Espacio o Vía Pública,Masculino,40,Arma de fuego,Desconocido / Por Establecer
2021,2,2021-02-07T20:20:00.000,domingo,10,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de fuego,Violencia impulsiva o expresiva
2021,2,2021-02-10T04:30:00.000,miércoles,6,Zona urbana,Espacio o Vía Pública,Femenino,25,Arma Contundente,Desconocido / Por Establecer
2021,2,2021-02-15T10:30:00.000,lunes,6,Zona urbana,Espacio o Vía Pública,Masculino,21,Arma de fuego,Violencia instrumental
2021,2,2021-02-20T00:48:00.000,sábado,1,Zona urbana,Casa,Masculino,57,Arma de fuego,Violencia instrumental
2021,2,2021-02-28T02:45:00.000,domingo,3,Zona urbana,Espacio o Vía Pública,Masculino,57,Arma blanca,Violencia impulsiva o expresiva
2021,3,2021-03-12T22:45:00.000,viernes,8,Zona urbana,Espacio o Vía Pública,Masculino,17,Arma de fuego,Violencia instrumental
2021,3,2021-03-22T05:10:00.000,lunes,4,Zona urbana,Espacio o Vía Pública,Masculino,27,Arma de fuego,Violencia instrumental (organismo de seguridad)
2021,3,2021-03-28T22:45:00.000,domingo,9,Zona urbana,Espacio o Vía Pública,Masculino,22,Arma de fuego,Desconocido / Por Establecer
2021,4,2021-04-10T02:20:00.000,sábado,9,Zona urbana,Espacio o Vía Pública,Masculino,17,Arma de fuego,Violencia instrumental
2021,4,2021-04-11T16:00:00.000,domingo,Fortalecillas,Zona rural,Casa,Masculino,44,Arma de fuego,Violencia instrumental
2021,4,2021-04-11T11:12:00.000,domingo,10,Zona urbana,Casa,Masculino,59,Arma de fuego,Violencia instrumental
2021,4,2021-04-11T22:00:00.000,domingo,1,Zona urbana,Vía pública,Masculino,29,Arma de fuego,Violencia instrumental
2021,4,2021-04-14T20:20:00.000,miércoles,8,Zona urbana,Vía pública,Masculino,21,Arma de fuego,Violencia instrumental
2021,4,2021-04-15T03:10:00.000,jueves,3,Zona urbana,Vía pública,Masculino,80,Arma de fuego,Violencia impulsiva o expresiva
2021,4,2021-04-18T03:10:00.000,domingo,8,Zona urbana,Vía pública,Masculino,23,Arma de fuego,Violencia instrumental
2021,4,2021-04-19T22:30:00.000,lunes,3,Zona urbana,Vía pública,Masculino,35,Arma blanca,Violencia impulsiva o expresiva
2021,4,2021-04-20T05:05:00.000,martes,10,Zona urbana,Vía pública,Masculino,35,Arma de fuego,Violencia instrumental
2021,4,2021-04-20T12:30:00.000,martes,10,Zona urbana,Vía pública,Masculino,20,Arma de fuego,Violencia instrumental
2021,4,2021-04-21T06:00:00.000,miércoles,10,Zona urbana,Vía pública,Masculino,21,Arma de fuego,Violencia instrumental
2021,5,2021-05-04T20:00:00.000,martes,5,Zona urbana,Via pública,Masculino,49,Arma de fuego,Violencia instrumental
2021,5,2021-05-04T02:40:00.000,martes,6,Zona urbana,Vía pública,Masculino,20,Arma Contundente,Violencia impulsiva o expresiva
2021,5,2021-05-06T06:45:00.000,jueves,Aipecito,Zona Rural,Finca o Campo Abierto,Masculino,58,Arma blanca,Desconocido / Por Establecer
2021,5,2021-05-09T04:50:00.000,domingo,3,Zona urbana,Via pública,Masculino,26,Arma de fuego,Violencia instrumental
2021,5,2021-05-11T21:20:00.000,martes,6,Zona urbana,Finca o Campo Abierto,Masculino,23,Arma de fuego,Violencia impulsiva o expresiva
2021,5,2021-05-14T21:00:00.000,viernes,10,Zona urbana,Vía pública,Masculino,31,Arma de fuego,Violencia instrumental
2021,5,2021-05-16T07:54:00.000,domingo,9,Zona urbana,Vía pública,Masculino,43,Arma de fuego,Violencia impulsiva o expresiva
2021,5,2021-05-23T22:30:00.000,domingo,1,Zona urbana,Vía pública,Masculino,25,Arma Contundente,Violencia impulsiva o expresiva
2021,5,2021-05-25T15:00:00.000,martes,4,Zona urbana,Vía pública,Masculino,20,Arma blanca,Violencia impulsiva o expresiva
2021,5,2021-05-26T03:00:00.000,miércoles,10,Zona urbana,Vía pública,Masculino,54,Arma de fuego,Violencia instrumental
2021,5,2021-05-28T00:30:00.000,viernes,8,Zona urbana,Vía pública,Masculino,35,Arma de fuego,Desconocido / Por Establecer
2021,5,2021-05-30T03:30:00.000,domingo,Fortalecillas,Zona urbana,Rio / Laguna,Masculino,45,Arma Blanca,Desconocido / Por Establecer
2021,5,2021-05-30T00:40:00.000,domingo,8,Zona urbana,Sin Dato,Masculino,27,Arma de fuego,Violencia impulsiva o expresiva
2021,5,2021-05-31T00:30:00.000,lunes,10,Zona urbana,Vía pública,Masculino,21,Arma de fuego,Violencia instrumental
2021,6,2021-06-05T17:15:00.000,sábado,4,Zona urbana,Bar o similares,Masculino,29,Arma blanca,Violencia impulsiva o expresiva
2021,6,2021-06-06T22:05:00.000,domingo,5,Zona urbana,Vía pública,Masculino,30,Arma blanca,Violencia impulsiva o expresiva
2021,6,2021-06-06T02:30:00.000,domingo,6,Zona urbana,Vía pública,Masculino,24,Arma de fuego,Desconocido / Por Establecer
2021,6,2021-06-06T19:40:00.000,domingo,8,Zona urbana,Vía pública,Masculino,30,Arma blanca,Violencia impulsiva o expresiva
2021,6,2021-06-09T00:15:00.000,miércoles,6,Zona urbana,Vía pública,Masculino,25,Arma de fuego,Violencia instrumental
